id,day_to_predict,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.finance,appCat.game,appCat.office,appCat.other,appCat.social,appCat.travel,appCat.unknown,appCat.utilities,appCat.weather,call,circumplex.arousal,circumplex.valence,mood,screen,sms,mood_to_predict
AS14.01,1900-04-03,0.09695511141144969,13.065820417149027,36.074329516689,46.999819951543834,11.71137231968811,0.0,0.0,21.036003623188407,55.59675708500095,0.0,0.0,17.626091185548294,0.0,1.0,0.1,0.3,6.633333333333333,93.45133450365574,0.0,6.4
AS14.01,1900-04-04,0.08986610868646684,10.451213107167654,37.76980606562259,46.34051904656646,0.0,0.0,0.0,17.651381400966184,51.64630305526699,0.0,0.0,18.18892527302944,0.0,1.0,-0.5,0.0,6.3,88.25108602828942,0.0,6.2
AS14.01,1900-04-05,0.09261479818466345,11.933877389382962,41.582546934009535,64.21834543545536,0.0,0.0,0.0,19.968506400966188,60.35264861430566,0.0,0.0,15.098152243589743,0.0,0.0,-0.5,0.2,6.366666666666667,84.91668828037027,0.0,6.8
AS14.01,1900-04-06,0.09831002870640414,60.791605362664164,42.89965408848108,74.23357532051283,0.0,0.0,0.0,15.983562301587304,53.92158572122389,0.0,0.0,12.392034188034188,0.0,0.0,-0.4666666666666666,0.3333333333333333,6.466666666666668,71.08869776212974,0.0,6.5
AS14.01,1900-04-07,0.10336647095107983,69.04810261946317,43.40448233836624,88.85089583333335,0.0,0.0,0.0,17.8479623015873,60.5436091954023,0.0,0.0,10.788839316239317,0.0,0.0,-0.31666666666666665,0.5,6.5,71.82232783805095,0.0,6.5
AS14.01,1900-04-08,0.07802690760674384,68.00883185239361,47.554328623108155,81.49872222222223,0.0,0.0,0.0,17.579087301587304,57.05625,0.0,0.0,24.63996111111111,0.0,0.0,-0.575,0.45,6.6000000000000005,71.92974626059222,0.0,6.6
AS14.01,1900-04-09,0.06346849295937818,15.570123247960131,51.35376603243458,111.06586507936508,0.0,0.0,0.0,23.692468253968254,61.5901462962963,0.0,0.0,26.258016666666666,0.0,1.0,-0.575,0.375,6.533333333333334,77.99942640732911,0.0,7.4
AS14.01,1900-04-10,0.08212726465599839,7.449228831155267,48.08407038281671,105.99603174603175,0.0,0.0,0.0,31.518607142857146,54.8800525462963,0.0,0.0,61.66535,0.0,1.0,-0.6000000000000001,0.25,6.833333333333333,73.13132328069969,0.0,7.4
AS14.01,1900-04-11,0.09155809266285612,7.318011166890446,50.77402366447046,132.79189285714287,0.0,0.0,0.0,28.917398809523807,47.440546990740735,0.0,0.0,52.90747777777778,0.0,0.0,-0.5333333333333333,0.8,7.133333333333333,79.91016106663521,0.0,7.0
AS14.01,1900-04-12,0.09311114060009344,13.444207815358752,43.59690642043329,118.93795833333333,0.0,0.0,0.0,21.79898611111111,43.07572761752137,0.0,0.0,54.833570370370374,0.0,0.0,-0.8000000000000002,0.8,7.266666666666667,84.69428076559716,0.0,7.25
AS14.01,1900-04-13,0.0770661229127566,12.116973247457516,78.67733002036174,153.54106944444445,0.0,0.0,0.0,11.118545634920634,43.04582136752137,0.0,0.0,0.0,0.0,0.0,-0.7833333333333333,0.7833333333333333,7.216666666666666,145.5486269830319,0.0,8.0
AS14.01,1900-04-14,0.055418864165916466,11.988992904339618,72.87774973050665,122.68781944444446,0.0,0.0,0.0,9.476738816738816,35.743743589743595,0.0,0.0,0.0,0.0,0.0,-1.0666666666666667,0.85,7.416666666666667,130.96949933845255,0.0,7.2
AS14.01,1900-04-15,0.056719234964857694,5.788666659750874,80.84551771336554,153.53616283524903,0.0,0.0,0.0,10.648738816738815,74.55183333333333,0.0,0.0,0.0,0.0,0.0,-1.0666666666666667,0.7833333333333333,7.483333333333333,148.55799472892787,0.0,6.4
AS14.01,1900-04-16,0.0626735987349934,6.166942484098428,46.61547731363077,109.3711131276467,0.0,0.0,0.0,13.019429292929294,93.40821212121212,0.0,0.0,0.0,0.0,0.0,-0.8166666666666668,0.8000000000000002,7.2,99.01301086071864,0.0,7.2
AS14.01,1900-04-17,0.09670326779257721,6.132650900142792,43.041364270152506,96.49092794246151,0.0,0.0,0.0,12.43038888888889,109.64468338557994,0.0,0.0,25.44813234811166,0.0,0.0,-0.6,0.7,6.933333333333334,105.20854968284043,0.0,6.6
AS14.01,1900-04-18,0.0877134485266481,5.940386268203935,62.13062590793708,33.955776218323585,0.0,0.0,0.0,11.984144444444444,78.94658338557994,0.0,0.0,19.638860317460317,0.0,0.0,-0.2,0.7,6.733333333333334,109.15361635390623,0.0,6.8
AS14.01,1900-04-19,0.08902039983139838,8.222892186669753,70.28426263146117,46.064992592592596,0.0,0.0,0.0,8.125644444444445,111.86360459770115,0.0,0.0,20.36712222222222,0.0,0.0,-0.6000000000000001,0.7,6.866666666666667,127.64917657858614,0.0,7.8
AS14.01,1900-04-20,0.08346092503030439,8.700165369898448,69.77344531544385,64.23328888888888,0.0,0.0,0.0,7.958666666666666,101.89716363636364,0.0,0.0,24.24,0.0,1.0,-0.46666666666666673,0.7999999999999999,7.066666666666666,156.38884078623872,0.0,7.25
AS14.01,1900-04-21,0.0894270538206441,9.119395417985082,52.62326158315099,74.95866666666667,12.75481746031746,0.0,0.0,6.654599999999999,109.5641803030303,0.0,0.0,22.75027777777778,0.0,1.0,-0.4166666666666667,0.85,7.283333333333334,137.57637187129768,0.0,7.6
AS14.01,1900-04-22,0.09209640457840114,15.731572443001028,45.43346236081093,52.51888888888889,10.77661111111111,0.0,0.0,8.248866666666666,63.527351731601726,0.0,0.0,22.389677777777777,0.0,1.0,-0.225,0.9166666666666666,7.55,106.94204096575356,0.0,7.4
AS14.01,1900-04-23,0.08959561794455173,17.218932540539072,49.20705580851549,39.555456349206345,7.6001666666666665,0.0,0.0,9.658955555555556,74.08711507936508,0.0,0.0,17.78159841269841,0.0,1.0,-0.024999999999999994,0.9166666666666666,7.416666666666667,81.11987551695519,0.0,7.6
AS14.01,1900-04-24,0.07998543330810158,17.825349673473667,48.14581359325948,32.2150119047619,7.838166666666666,0.0,0.0,9.734266666666667,57.635087301587305,0.0,0.0,21.230249927849925,0.0,1.0,0.2,1.0,7.533333333333334,82.17149998375362,0.0,7.6
AS14.01,1900-04-25,0.06293940971669729,9.900946867307768,55.159633303404426,60.58722120708749,18.137744444444447,0.0,0.0,8.525416666666667,62.812953968253964,0.0,0.0,21.901892938602614,0.0,1.0,0.0,1.0,7.533333333333334,129.32141101881066,0.0,7.2
AS14.01,1900-04-26,0.06864991365487576,7.9665088541369675,56.662582993313414,64.16787596899225,18.34268888888889,0.0,0.0,8.841361111111112,72.51824727398206,0.0,0.0,22.00721413374734,0.0,1.0,-0.13333333333333333,0.9333333333333332,7.466666666666666,134.14130684544395,0.0,7.6
AS14.01,1900-04-27,0.12473760781836558,8.222788552529343,58.531134038650514,93.15220930232557,0.0,0.0,0.0,9.56625,321.0435250517598,0.0,0.0,19.536173729706935,0.0,0.0,-0.26666666666666666,0.9333333333333332,7.466666666666666,175.5644512879871,0.0,7.5
AS14.01,1900-04-28,0.11792958635334205,10.256525876020998,53.87846348309495,104.30427272727273,0.0,0.0,0.0,42.12796666666666,300.0167536231884,0.0,0.0,15.18724183006536,0.0,0.0,-0.13333333333333333,0.9333333333333332,7.433333333333334,142.61181506834234,0.0,7.6
AS14.01,1900-04-29,0.08813433932053251,11.996342520195535,55.2123376614987,124.48384415584415,0.0,0.0,0.0,42.33557777777778,335.06280555555554,0.0,0.0,14.124722222222223,0.0,0.0,-0.3333333333333333,0.9333333333333332,7.566666666666666,150.05525523580994,0.0,7.0
AS14.01,1900-04-30,0.05097083162228902,21.77114682220847,51.48640615330521,104.33369137806638,0.0,0.0,0.0,41.953377777777774,106.20022222222224,0.0,0.0,16.31324269005848,0.0,0.0,-0.4,0.9,7.366666666666667,102.06106765432645,0.0,7.8
AS14.01,1900-05-01,0.09116167670288354,18.90880404971295,45.98118927296332,69.78857420634921,0.0,0.0,0.0,14.471536111111112,104.92433333333334,0.0,0.0,20.447464912280704,0.0,0.0,-0.6000000000000001,0.8,7.466666666666666,92.8044329781601,0.0,8.0
AS14.01,1900-05-02,0.09695832523930291,18.199398815794822,41.144550466993174,52.540419444444446,0.0,0.0,0.0,12.907424999999998,85.81778267973857,0.0,0.0,20.677387134502922,0.0,0.0,-0.4,1.0,7.6000000000000005,79.40586439420687,0.0,7.6
AS14.01,1900-05-03,0.08848591549505998,7.723300574387948,44.390883365975554,50.443461111111105,42.123177777777784,0.0,0.0,12.372158333333331,66.65022875816993,0.0,0.0,15.323922222222222,0.0,0.0,-0.3333333333333333,1.0,7.8,93.91220264755846,0.0,8.0
AS14.01,1900-05-04,0.06204905744653492,8.555446452991454,57.81821659422271,81.07203282828283,0.0,0.0,0.0,7.335799999999999,70.96267320261437,0.0,0.0,0.0,0.0,0.0,-0.26666666666666666,1.0,7.866666666666667,103.6986283539888,0.0,8.0
AS14.02,1900-03-19,0.0,17.381098225848223,42.550813503468945,206.7584222222222,0.0,0.0,0.0,17.395346052631577,10.720558720330237,0.0,0.0,0.0,0.0,1.0,0.3666666666666667,0.43333333333333335,7.094444444444444,47.708441229809075,0.0,6.8
AS14.02,1900-03-20,0.23439485201880214,12.985747314776726,37.827831703607494,182.7427277777778,0.0,0.0,0.0,16.098702777777778,10.347617543859648,0.0,0.0,0.0,0.0,1.0,0.5,0.5666666666666668,7.25,51.165591453473645,0.0,7.25
AS14.02,1900-03-21,0.2580470337721427,13.885788401317813,32.53543526397901,20.270194444444442,0.0,0.0,0.0,15.396952777777775,11.787350877192983,0.0,0.0,0.0,0.0,1.0,0.16666666666666666,0.65,7.416666666666667,37.14695744749579,1.0,7.5
AS14.02,1900-03-22,0.28142821398703266,11.967908311203088,36.40614123386696,61.45475,0.0,0.0,0.0,12.644152777777776,13.450847222222222,0.0,0.0,0.0,0.0,1.0,-0.2833333333333333,0.6333333333333333,7.183333333333334,53.10105895883873,1.0,6.5
AS14.02,1900-03-23,0.32489885731445206,11.164361994545581,32.71213075980392,68.28257407407408,0.0,0.0,0.0,10.381375,13.847978801169589,0.0,0.0,0.0,0.0,1.0,-0.75,0.3333333333333333,7.083333333333333,48.282523777704625,1.0,6.25
AS14.02,1900-03-24,0.33512292292218043,9.708359434293023,34.417481936274505,70.9530054466231,0.0,0.0,0.0,11.917749999999998,15.344126949317738,0.0,0.0,0.0,0.0,1.0,-0.9166666666666666,0.08333333333333333,6.75,47.543815170285846,0.0,6.4
AS14.02,1900-03-25,0.29062183545597786,9.575679271926148,35.72426385831752,36.00750039611804,0.0,0.0,0.0,14.209616666666667,15.924202804018591,0.0,0.0,0.0,0.0,1.0,-0.6,-0.2333333333333333,6.383333333333333,29.915718397188456,0.0,7.75
AS14.02,1900-03-26,0.21877849146382866,12.274178721056154,41.1945376697599,54.37063743315508,0.0,0.0,0.0,13.967616666666666,16.14573789173789,0.0,0.0,0.0,0.0,1.0,-0.6833333333333332,0.18333333333333335,6.8,27.45969482875707,0.0,7.2
AS14.02,1900-03-27,0.22686392658793197,14.213439172921255,40.99449195547419,56.98947272727273,0.0,0.0,0.0,11.608866666666666,23.84786902286902,0.0,0.0,0.0,0.0,1.0,-0.75,0.3166666666666667,7.116666666666667,29.559083822559803,0.0,7.25
AS14.02,1900-03-28,0.25110537539481564,16.438375564415356,35.778149937277334,54.50067222222222,0.0,0.0,0.0,26.48425,21.26886261261261,0.0,0.0,0.0,0.0,1.0,-0.8166666666666668,0.5499999999999999,7.3999999999999995,33.070932200313486,0.0,6.8
AS14.02,1900-03-29,0.26146693313537755,13.983586193743875,29.332647308247306,35.09378650793651,0.0,0.0,0.0,27.31488333333333,39.553708141067894,0.0,0.0,0.0,0.0,1.0,-0.6,0.5,7.083333333333333,32.635959836427794,0.0,7.25
AS14.02,1900-03-30,0.3076388973535618,45.77979226609529,34.67717936399644,113.47085317460318,0.0,0.0,0.0,28.921633333333332,38.91358270794246,0.0,0.0,0.0,0.0,1.0,-0.45,0.45,7.1000000000000005,30.167084420582785,0.0,7.0
AS14.02,1900-03-31,0.3119849973108342,42.21755979938271,34.58974497485617,117.59629761904762,0.0,0.0,0.0,11.10856111111111,42.69891048572024,0.0,0.0,0.0,0.0,1.0,-0.7833333333333333,0.5333333333333333,7.016666666666667,30.771235489360823,0.0,7.2
AS14.02,1900-04-01,0.27690986250621313,41.75194429773082,37.80820561574784,116.22405555555555,0.0,0.0,0.0,11.460761111111111,63.07921079059829,0.0,0.0,0.0,0.0,1.0,-0.85,0.4666666666666666,7.1499999999999995,31.653493159017728,0.0,7.4
AS14.02,1900-04-02,0.22007358821576628,13.029041181199664,27.62510299013142,32.750122222222224,0.0,0.0,0.0,13.961529629629629,53.39452753267974,0.0,0.0,0.0,0.0,1.0,-0.6666666666666666,0.65,7.2,28.06108247560901,0.0,6.4
AS14.02,1900-04-03,0.24581800588432154,14.989275445384061,27.395310790642927,39.31220555555556,0.0,0.0,0.0,17.57601851851852,50.294603601055805,0.0,0.0,0.0,0.0,1.0,-0.5333333333333333,0.3333333333333334,7.0,29.124788898498974,0.0,5.75
AS14.02,1900-04-04,0.3011956446328922,14.951936441664776,27.107383793884896,43.52352820512821,0.0,0.0,0.0,16.776985185185186,12.35723554550025,0.0,0.0,0.0,0.0,1.0,-0.35000000000000003,0.20000000000000004,6.516666666666667,31.567942438556532,0.0,6.4
AS14.02,1900-04-05,0.28963225277286087,10.885281146980986,31.028562300260123,92.37366153846153,0.0,0.0,0.0,14.834533333333333,14.498098290598291,0.0,0.0,0.0,0.0,1.0,-0.6833333333333332,0.0,6.183333333333334,32.888936392720076,0.0,7.4
AS14.02,1900-04-06,0.2905653063331581,9.865993873537331,28.827898778998776,76.8809282051282,0.0,0.0,0.0,12.907908333333333,18.259141414141414,0.0,0.0,0.0,0.0,1.0,-0.48333333333333334,0.26666666666666666,6.516666666666667,43.259025296730925,0.0,4.5
AS14.02,1900-04-07,0.2547998664167794,10.268238249380067,29.0997131498992,75.70488333333333,0.0,0.0,0.0,11.666691666666667,20.975808080808083,0.0,0.0,0.0,0.0,1.0,-0.7333333333333334,-0.15,6.1000000000000005,44.93795933579753,0.0,6.8
AS14.02,1900-04-08,0.22455099234582576,11.869921231041756,37.85157558376163,49.05323888888889,0.0,0.0,0.0,12.602069444444444,27.717562797789213,0.0,0.0,0.0,0.0,1.0,-0.3333333333333333,-0.01666666666666668,6.233333333333333,50.39016735605517,0.0,6.25
AS14.02,1900-04-09,0.20456143072617197,11.107468654552223,37.78334176202781,49.43897222222222,0.0,0.0,0.0,12.879161111111111,27.19411870165546,0.0,0.0,0.0,0.0,1.0,-0.4166666666666667,-0.05000000000000001,5.8500000000000005,35.68450294697127,0.0,7.25
AS14.02,1900-04-10,0.21522820668751794,10.949484223167545,37.46135565879468,47.54769590643275,0.0,0.0,0.0,14.471377777777777,27.490033231569992,0.0,0.0,0.0,0.0,1.0,-0.25,0.45,6.766666666666667,33.779003236193965,0.0,7.25
AS14.02,1900-04-11,0.2566371631699158,9.357346211860595,27.332396450738702,27.460432017543862,0.0,0.0,0.0,17.988533333333333,20.416876553804546,0.0,0.0,0.0,0.0,1.0,-0.16666666666666666,0.5,6.916666666666667,36.10890824902086,1.0,6.5
AS14.02,1900-04-12,0.31081395973220677,10.006203058947255,27.078511034072037,0.0,0.0,0.0,0.0,21.070066666666666,17.543137569130216,0.0,0.0,0.0,0.0,1.0,-0.25,0.5,7.0,37.35459237196307,1.0,6.0
AS14.02,1900-04-13,0.3545112548212576,11.88565734825543,25.030600751236808,0.0,0.0,0.0,0.0,20.648933333333336,18.729334150326796,30.742787962962964,0.0,0.0,0.0,1.0,-0.75,0.08333333333333333,6.583333333333333,34.336691737415016,0.0,7.2
AS14.02,1900-04-14,0.3642010929677599,11.535538073066263,21.888746621037594,0.0,0.0,0.0,0.0,16.508799999999997,16.32806944444444,0.0,0.0,0.0,0.0,1.0,-1.0333333333333334,-0.033333333333333326,6.566666666666666,25.4604846425306,0.0,8.0
AS14.02,1900-04-15,0.2850653005889902,11.399781950617282,22.955005775077996,0.0,0.0,0.0,0.0,0.0,18.201555555555554,0.0,0.0,0.0,0.0,1.0,-0.6166666666666667,0.13333333333333333,7.066666666666666,25.50159792081512,0.0,7.25
AS14.02,1900-04-16,0.2168410172112051,9.258278395061728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.11666666666666665,0.6333333333333333,7.483333333333333,29.58615821220003,0.0,6.666666666666667
AS14.02,1900-04-17,0.2379930955423896,10.275594444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.027777777777777773,0.611111111111111,7.305555555555556,31.722417808517264,1.0,6.5
AS14.02,1900-04-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.19444444444444442,0.27777777777777773,6.805555555555556,0.0,0.0,6.5
AS14.02,1900-04-19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.027777777777777773,0.1111111111111111,6.555555555555556,0.0,0.0,5.666666666666667
AS14.02,1900-04-20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.13888888888888887,-0.1111111111111111,6.222222222222222,0.0,0.0,5.0
AS14.02,1900-04-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.4444444444444444,-0.1111111111111111,5.722222222222222,0.0,0.0,5.5
AS14.02,1900-04-22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.611111111111111,-0.27777777777777773,5.388888888888889,0.0,0.0,5.666666666666667
AS14.02,1900-04-23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.8333333333333334,-0.27777777777777773,5.388888888888889,0.0,0.0,5.5
AS14.02,1900-04-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.611111111111111,-0.11111111111111109,5.555555555555556,0.0,0.0,7.0
AS14.02,1900-04-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.611111111111111,-0.1111111111111111,6.055555555555556,0.0,0.0,9.0
AS14.03,1900-03-24,0.0,13.642259968102074,29.934255743525483,35.383943175441495,0.0,0.0,0.0,22.27636527777778,0.0,0.0,0.0,0.0,0.0,1.0,0.5333333333333333,1.4000000000000001,8.333333333333334,37.721017061281756,0.0,7.8
AS14.03,1900-03-25,0.12745840982028825,12.942350877192984,26.88081812169312,35.91231266696692,0.0,0.0,0.0,23.704838293650795,0.0,0.0,0.0,0.0,0.0,1.0,3.700743415417188e-17,1.2,7.933333333333334,43.28277972035463,0.0,7.8
AS14.03,1900-03-26,0.10791840211309023,24.539190590111644,28.020941690107822,22.537927644135866,66.85866666666666,0.0,26.129863636363634,27.657060515873013,0.0,0.0,0.0,0.0,0.0,1.0,-0.4000000000000001,1.2666666666666666,7.933333333333334,40.47480936243482,0.0,8.25
AS14.03,1900-03-27,0.1048872363617877,22.101507215007217,22.487098255764394,23.988378738837252,0.0,0.0,14.35369696969697,25.877825396825397,0.0,0.0,0.0,0.0,0.0,1.0,-0.16666666666666666,1.2,7.95,36.63699556022883,0.0,7.75
AS14.03,1900-03-28,0.10903908012084233,24.71284054834055,15.420181887783508,19.434030815939277,0.0,0.0,8.23819696969697,15.704730158730158,0.0,0.0,0.0,0.0,0.0,1.0,0.11666666666666665,0.9,7.933333333333334,32.243824211821355,0.0,8.0
AS14.03,1900-03-29,0.09967608093936715,17.297037518037516,14.330711572219238,27.482835160508568,0.0,0.0,0.0,12.66215873015873,0.0,0.0,0.0,0.0,0.0,0.0,0.08333333333333333,1.0,8.0,32.40152182417899,0.0,8.6
AS14.03,1900-03-30,0.12375079314548265,18.63221212121212,11.97500778434045,32.63684591319674,0.0,0.0,0.0,12.682039682539681,0.0,0.0,0.0,0.0,0.0,0.0,-0.15,1.2,8.116666666666667,36.35270528603569,0.0,8.4
AS14.03,1900-03-31,0.14423578033479867,12.700628787878786,12.195230420127602,35.86492434456929,0.0,0.0,0.0,14.515095238095236,0.0,0.0,0.0,0.0,0.0,0.0,-0.3,1.3666666666666665,8.333333333333334,35.74690102585435,0.0,7.4
AS14.03,1900-04-01,0.1372205458736127,17.39969871794872,25.715702022097144,29.975980392156867,0.0,0.0,0.0,11.001047619047618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0666666666666667,8.133333333333333,51.628072482106084,0.0,7.6
AS14.03,1900-04-02,0.11523288000283283,30.65600174825175,27.188359649215787,27.0090522875817,0.0,0.0,0.0,11.754255952380953,0.0,0.0,0.0,0.0,0.0,1.0,0.20000000000000004,0.6666666666666666,7.8,49.27513541375874,0.0,7.4
AS14.03,1900-04-03,0.0865786876762454,40.5348414918415,26.300778249134392,28.49059014068904,35.428111111111114,0.0,0.0,9.880822619047619,0.0,0.0,0.0,0.0,0.0,1.0,0.3333333333333333,0.5333333333333333,7.466666666666666,48.39547553875252,0.0,7.8
AS14.03,1900-04-04,0.08657964427773707,493.7774642024642,12.107209210083342,34.51182793035036,29.82229166666667,0.0,0.0,10.907923148148148,0.0,0.0,0.0,0.0,0.0,0.0,0.20000000000000004,0.6666666666666666,7.6000000000000005,32.44345285416648,0.0,7.8
AS14.03,1900-04-05,0.08314371770105328,484.15941672771675,17.020096027409142,32.193271186440676,0.0,0.0,0.0,25.479506481481483,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,1.0,7.666666666666667,34.28922882520241,0.0,7.6
AS14.03,1900-04-06,0.09505698414862655,476.45580229276896,18.20291731778267,34.66389285714286,0.0,0.0,0.0,25.56599537037037,0.0,0.0,0.0,0.0,0.0,0.0,0.4666666666666666,1.1333333333333333,7.733333333333333,37.024520587206894,0.0,6.8
AS14.03,1900-04-07,0.092768837843711,11.333453086419752,23.822114249266487,40.07294647019648,0.0,0.0,0.0,79.10868055555555,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,1.0666666666666667,7.3999999999999995,57.95426450156493,0.0,7.4
AS14.03,1900-04-08,0.11175462996796766,13.937356261022927,23.162978138155378,43.90445064235282,0.0,0.0,0.0,62.972759259259256,0.0,0.0,0.0,0.0,0.0,0.0,0.5333333333333333,0.9333333333333332,7.266666666666666,62.014236250878604,0.0,7.4
AS14.03,1900-04-09,0.1082222804132104,26.01480200501253,21.49939368752716,36.94472188777406,0.0,0.0,0.0,61.9553037037037,0.0,0.0,20.603333333333335,0.0,0.0,0.0,0.26666666666666666,1.0,7.2,66.25760016404782,0.0,7.8
AS14.03,1900-04-10,0.11333901968653869,27.43480200501253,15.773474273607746,24.81566827472045,0.0,0.0,510.4858611111111,6.941675498575499,0.0,0.0,21.280999999999995,0.0,0.0,0.0,0.4000000000000001,1.0666666666666667,7.533333333333334,42.45353655615391,0.0,7.4
AS14.03,1900-04-11,0.10133984046192697,35.255809941520475,14.55770641646489,28.357117877602622,0.0,0.0,501.83477777777784,7.441705128205128,0.0,0.0,758.7306666666667,0.0,0.0,0.0,0.4666666666666666,1.0666666666666667,7.533333333333334,50.11254550289626,0.0,7.6
AS14.03,1900-04-12,0.10679223856406063,25.606222222222225,17.20608059660646,40.27324544170519,0.0,0.0,0.0,14.913827350427349,0.0,0.0,764.4689999999999,0.0,0.0,0.0,0.39999999999999997,1.0,7.599999999999999,50.81003597661071,0.0,7.666666666666667
AS14.03,1900-04-13,0.11843060821941483,404.8601176470588,18.671917104542967,152.49101549518113,0.0,0.0,0.0,45.504925252525254,0.0,0.0,0.0,0.0,0.0,0.0,0.3111111111111111,1.0,7.555555555555556,63.05186726354568,0.0,7.4
AS14.03,1900-04-14,0.10845432256975061,445.5561593137254,29.72650693138279,151.30074476682566,0.0,0.0,0.0,153.49690986790986,0.0,0.0,0.0,0.0,0.0,0.0,0.24444444444444446,1.0,7.5555555555555545,72.74373689025296,0.0,7.0
AS14.03,1900-04-15,0.09935705005176448,454.9479759803921,46.55860677361854,138.87593159478263,0.0,0.0,0.0,146.88368764568764,0.0,0.0,0.0,0.0,0.0,0.0,0.17777777777777778,0.9333333333333332,7.355555555555555,71.69401714089253,0.0,7.6
AS14.03,1900-04-16,0.09686293546846673,78.30935108695653,49.417381714516885,31.704498121393282,0.0,0.0,16.62074074074074,118.56084294871795,0.0,0.0,0.0,0.0,0.0,0.0,0.13333333333333333,0.8666666666666667,7.333333333333333,63.21529213497265,0.0,8.0
